# QV 2022-09-29 from Airbus DS technical support Excel file
# SpectralValues_Normalized-PHR1A_PHR1B_SPOT6_SPOT7_PNEO3-4.xlsx
#
#  Pléiades Neo PNEO4 Band 1 BlueCoastal
#
#  Wavelength
#   (microns)	Relative response
#  __________	___________
0.626	0.82893057
0.627	0.814278515
0.628	0.817964259
0.629	0.834792445
0.63	0.8582513
0.631	0.882709747
0.632	0.905229459
0.633	0.925297793
0.634	0.943383591
0.635	0.959274283
0.636	0.972353992
0.637	0.981803619
0.638	0.986635808
0.639	0.986556149
0.64	0.983258754
0.641	0.978584836
0.642	0.974242405
0.643	0.971160521
0.644	0.968544391
0.645	0.965421738
0.646	0.960762327
0.647	0.954418921
0.648	0.948548622
0.649	0.945890443
0.65	0.947931832
0.651	0.954557683
0.652	0.964322915
0.653	0.973308853
0.654	0.976569356
0.655	0.971462286
0.656	0.958905152
0.657	0.941964503
0.658	0.926336547
0.659	0.917694062
0.66	0.919443446
0.661	0.930683351
0.662	0.948522057
0.663	0.967292407
0.664	0.981548268
0.665	0.987416945
0.666	0.985617465
0.667	0.979471256
0.668	0.974420109
0.669	0.974485848
0.67	0.981051641
0.671	0.991576365
0.672	1
0.673	0.999991287
0.674	0.987691023
0.675	0.962724226
0.676	0.928955352
0.677	0.892898781
0.678	0.860526592
0.679	0.835657827
0.68	0.821201159
0.681	0.818141737
0.682	0.827589875
0.683	0.851207853
0.684	0.887740973
0.685	0.927200651
0.686	0.943966161
0.687	0.908561308
0.688	0.796924355
0.689	0.622829206
0.69	0.433853436
0.691	0.274852294
0.692	0.164869652
0.693	0.098078544
0.694	0.059628694
0.695	0.037602334
0.696	0.024752997
0.697	0.016977658
0.698	0.012081606
0.699	0.008899175
0.7	0.006798214
0.701	0.00538362
0.702	0.004393355
0.703	0.003808719
0.704	0.003680143
0.705	0.003390227
0.706	0.003313291
0.707	0.003648803
0.708	0.003528909
0.709	0.00331405
0.71	0.003227952
0.711	0.003264722
0.712	0.003418727
0.713	0.003677355
0.714	0.004000089
0.715	0.004312423
0.716	0.0045424
0.717	0.00463081
0.718	0.004511783
0.719	0.004180124
0.72	0.003684903
0.721	0.003108723
0.722	0.002516133
0.723	0.001948927
0.724	0.001458724
0.725	0.001067798
0.726	0.00077855
0.727	0.000578915
0.728	0.000442549
0.729	0.000346927
0.73	0.000272097
0.731	0.000212253
0.732	0.000171093
0.733	0.000138848
0.734	0.000110694
0.735	8.97554E-05
0.736	7.08745E-05
0.737	5.79954E-05
0.738	4.87821E-05
0.739	3.93286E-05
0.74	3.0774E-05
0.741	2.49429E-05
0.742	2.13614E-05
0.743	1.83688E-05
0.744	1.73052E-05
0.745	1.47925E-05
0.746	1.21736E-05
0.747	1.1687E-05
0.748	1.06842E-05
0.749	1.30482E-05
0.75	1.52121E-05
0.751	1.81817E-05
0.752	2.27723E-05
0.753	2.42444E-05
0.754	3.11898E-05
0.755	4.19295E-05
0.756	5.06949E-05
0.757	5.75215E-05
0.758	6.35749E-05
0.759	7.01814E-05
0.76	7.27777E-05
0.761	7.1346E-05
0.762	6.88196E-05
0.763	6.54916E-05
0.764	6.67644E-05
0.765	6.80238E-05
0.766	7.25017E-05
0.767	8.25139E-05
0.768	9.91552E-05
0.769	0.000129013
0.77	0.000162664
0.771	0.000192627
0.772	0.000230084
0.773	0.000277434
0.774	0.00031375
0.775	0.000318412
0.776	0.0002857
0.777	0.000242114
0.778	0.000199888
0.779	0.000155731
0.78	0.000112664
0.781	7.91493E-05
0.782	5.87701E-05
0.783	4.97885E-05
0.784	4.94123E-05
0.785	5.71836E-05
0.786	6.82099E-05
0.787	7.71939E-05
0.788	8.61162E-05
0.789	8.92707E-05
0.79	8.86535E-05
0.791	7.98711E-05
0.792	6.17633E-05
0.793	5.30228E-05
0.794	6.65828E-05
0.795	7.97113E-05
0.796	0.000114756
0.797	0.000184506
0.798	0.000188391
0.799	0.00020461
0.8	0.000282799
0.801	0.000367412
0.802	0.000406066
0.803	0.000386961
0.804	0.000378997
0.805	0.000403789
0.806	0.000390625
0.807	0.000394001
0.808	0.000408124
0.809	0.000407285
0.81	0.000404684
0.811	0.000393483
0.812	0.000398811
0.813	0.000424095
0.814	0.000431316
0.815	0.000433581
0.816	0.000459472
0.817	0.000502648
0.818	0.000535088
0.819	0.000589087
0.82	0.000662335
0.821	0.000737876
0.822	0.000821295
0.823	0.000901839
0.824	0.000981118
0.825	0.001048531
0.826	0.001109056
0.827	0.001183734
0.828	0.001244319
0.829	0.001273732
0.83	0.001258788
0.831	0.001217117
0.832	0.001212426
0.833	0.001184062
0.834	0.001106428
0.835	0.001044829
0.836	0.000984008
0.837	0.000881696
0.838	0.000758699
0.839	0.000680183
0.84	0.000634633
0.841	0.000567567
0.842	0.000485096
0.843	0.000448148
0.844	0.000420756
0.845	0.000369006
0.846	0.000352663
0.847	0.000359684
0.848	0.000330695
0.849	0.000325556
0.85	0.000325121
0.851	0.0003188
0.852	0.000326683
0.853	0.00033153
0.854	0.000324984
0.855	0.000311509
0.856	0.000291127
0.857	0.000292786
0.858	0.000321297
0.859	0.000313962
0.86	0.000301011
0.861	0.000333114
0.862	0.000347281
0.863	0.000344608
0.864	0.000398992
0.865	0.000493296
0.866	0.000601767
0.867	0.000761722
0.868	0.000955017
0.869	0.001172991
0.87	0.001429436
0.871	0.001719686
0.872	0.001966679
0.873	0.002141208
0.874	0.002317814
0.875	0.002545636
0.876	0.002747914
0.877	0.002814934
0.878	0.002801242
0.879	0.002773014
0.88	0.002700676
0.881	0.002604537
0.882	0.002449368
0.883	0.002209878
0.884	0.001928141
0.885	0.001673525
0.886	0.001431116
0.887	0.001186047
0.888	0.000987801
0.889	0.000850819
0.89	0.000774654
0.891	0.000739725
0.892	0.000724813
0.893	0.000722597
0.894	0.000728118
0.895	0.000740578
0.896	0.000755612
0.897	0.00075428
0.898	0.000739505
0.899	0.000742029
0.9	0.000719329
0.901	0.000685657
0.902	0.000649772
0.903	0.000596574
0.904	0.000530726
0.905	0.000459995
0.906	0.000427717
0.907	0.000405981
0.908	0.000374791
0.909	0.000347838
0.91	0.000354754
0.911	0.000368419
0.912	0.000363602
0.913	0.000364291
0.914	0.000376967
0.915	0.000401702
0.916	0.000457444
0.917	0.000535455
0.918	0.000647503
0.919	0.000825003
0.92	0.001084247
0.921	0.00141324
0.922	0.001804228
0.923	0.002211218
0.924	0.002622629
0.925	0.003051497
0.926	0.003549377
0.927	0.004102497
0.928	0.004708267
0.929	0.005348569
0.93	0.005904656
0.931	0.006316364
0.932	0.006608474
0.933	0.006858762
0.934	0.00716463
0.935	0.007564268
0.936	0.007950189
0.937	0.008188285
0.938	0.008204666
0.939	0.007987626
0.94	0.007586766
0.941	0.00708007
0.942	0.006551749
0.943	0.006070201
0.944	0.005603301
0.945	0.005139727
0.946	0.004665316
0.947	0.004170089
0.948	0.003653591
0.949	0.003124912
0.95	0.002617715
0.951	0.002157929
0.952	0.001762059
0.953	0.001435371
0.954	0.001160762
0.955	0.000930945
0.956	0.000743229
0.957	0.000614251
0.958	0.000507028
0.959	0.000420701
0.96	0.000352117
0.961	0.000305535
0.962	0.000267898
0.963	0.000235056
0.964	0.000219364
0.965	0.000206719
0.966	0.000189393
0.967	0.000177299
0.968	0.000177617
0.969	0.000176792
0.97	0.000163633
0.971	0.000165492
0.972	0.00016752
0.973	0.000165056
0.974	0.00016286
0.975	0.000156067
0.976	0.000148624
0.977	0.000140745
0.978	0.000139708
0.979	0.00014284
0.98	0.000145243
0.981	0.000142891
0.982	0.000132579
0.983	0.000135916
0.984	0.000142601
0.985	0.000151837
0.986	0.000149136
0.987	0.000120719
0.988	0.00011371
0.989	0.000129359
0.99	0.000150518
0.991	0.000152687
0.992	0.00013277
0.993	0.000120323
0.994	0.000129655
0.995	0.000148286
0.996	0.000151949
0.997	0.000133639
0.998	0.000120258
0.999	0.000134327
1	0.000147061
1.001	0.000141673
1.002	0.000137447
1.003	0.000142435
1.004	0.000148112
1.005	0.000156201
1.006	0.000157574
1.007	0.000135372
1.008	0.000129206
1.009	0.000132388
1.01	0.000134985
1.011	0.000137258
1.012	0.000137087
1.013	0.000138676
1.014	0.00012909
1.015	0.000125423
1.016	0.000139256
1.017	0.000148018
1.018	0.00015025
1.019	0.000132073
1.02	0.000117887
1.021	0.00011869
1.022	0.000137842
1.023	0.000139257
1.024	0.000139167
1.025	0.000129064
1.026	0.000130591
1.027	0.000138587
1.028	0.000148092
1.029	0.000144586
1.03	0.000130442
1.031	0.000129834
1.032	0.000140106
1.033	0.000145171
1.034	0.000148338
1.035	0.000148427
1.036	0.000132078
1.037	0.000129634
1.038	0.000133199
1.039	0.000143994
1.04	0.000147003
1.041	0.000138476
1.042	0.000133018
1.043	0.000141868
1.044	0.000149271
1.045	0.000143075
1.046	0.000132264
1.047	0.000142468
1.048	0.000141716
1.049	0.000135886
1.05	0.000134502
1.051	0.00013627
1.052	0.000134037
1.053	0.000135098
1.054	0.000133998
1.055	0.000139672
1.056	0.000145149
1.057	0.000145097
1.058	0.000144454
1.059	0.000148164
1.06	0.000142413
1.061	0.000134827
1.062	0.000139587
1.063	0.000143637
1.064	0.000151526
1.065	0.000135828
1.066	0.000123292
1.067	0.000127805
1.068	0.000148928
1.069	0.000162619
1.07	0.000147026
1.071	0.000132662
1.072	0.000121569
1.073	0.000140289
1.074	0.00016245
1.075	0.000154267
1.076	0.000140747
1.077	0.000133484
1.078	0.000143445
1.079	0.000154931
1.08	0.000158171
1.081	0.000157594
1.082	0.000134127
1.083	0.000117795
1.084	0.000123528
1.085	0.000133482
1.086	0.000130469
1.087	0.000108603
1.088	9.82027E-05
1.089	9.86505E-05
1.09	8.82493E-05
1.091	7.18711E-05
1.092	5.82508E-05
1.093	5.13187E-05
1.094	4.54649E-05
1.095	3.52561E-05
1.096	3.20936E-05
1.097	2.71105E-05
1.098	2.61169E-05
1.099	2.60918E-05
1.1	2.62251E-05
#  Pléiades Neo PNEO4 Band 5 RedEdge
#
#  Wavelength
#   (microns)	Relative response
#  __________	___________
0.35	7.22223E-08
0.351	7.34621E-08
0.352	8.73052E-08
0.353	8.88013E-08
0.354	7.55624E-08
0.355	7.15827E-08
0.356	7.32386E-08
0.357	8.22465E-08
0.358	8.68315E-08
0.359	8.34176E-08
0.36	1.04097E-07
0.361	1.55633E-07
0.362	2.51446E-07
0.363	3.83094E-07
0.364	7.45836E-07
0.365	1.96602E-06
0.366	4.4636E-06
0.367	7.51992E-06
0.368	1.11356E-05
0.369	1.8795E-05
0.37	3.55841E-05
0.371	6.64232E-05
0.372	0.000113848
0.373	0.00017288
0.374	0.000232268
0.375	0.000294761
0.376	0.000356846
0.377	0.000380942
0.378	0.000359338
0.379	0.000328764
0.38	0.000326509
0.381	0.000323262
0.382	0.000294632
0.383	0.000255473
0.384	0.000222879
0.385	0.000204207
0.386	0.000194317
0.387	0.000194996
0.388	0.000222936
0.389	0.000278269
0.39	0.000325188
0.391	0.00035072
0.392	0.00036072
0.393	0.000360469
0.394	0.000355171
0.395	0.000349355
0.396	0.0003272
0.397	0.000278331
0.398	0.000207113
0.399	0.000133807
0.4	8.45164E-05
0.401	6.2637E-05
0.402	5.51851E-05
0.403	5.37725E-05
0.404	5.8529E-05
0.405	6.97688E-05
0.406	9.0092E-05
0.407	0.000124906
0.408	0.000172545
0.409	0.000209945
0.41	0.000218818
0.411	0.000229711
0.412	0.00027073
0.413	0.000322642
0.414	0.000343491
0.415	0.000315845
0.416	0.000243787
0.417	0.000165523
0.418	0.000117201
0.419	0.000101319
0.42	9.40231E-05
0.421	8.15251E-05
0.422	6.38722E-05
0.423	5.51967E-05
0.424	7.71438E-05
0.425	0.00014313
0.426	0.000239176
0.427	0.000327276
0.428	0.000382125
0.429	0.000427786
0.43	0.000487796
0.431	0.000544917
0.432	0.000551249
0.433	0.000484404
0.434	0.000368511
0.435	0.000255495
0.436	0.000181573
0.437	0.000140575
0.438	0.000110069
0.439	8.07922E-05
0.44	6.07888E-05
0.441	6.63024E-05
0.442	0.000111967
0.443	0.00019703
0.444	0.00029869
0.445	0.000372533
0.446	0.000413369
0.447	0.000457597
0.448	0.00051614
0.449	0.000524817
0.45	0.000438884
0.451	0.000299525
0.452	0.000176153
0.453	0.000105844
0.454	7.54854E-05
0.455	5.852E-05
0.456	4.3221E-05
0.457	2.88984E-05
0.458	1.92815E-05
0.459	1.55857E-05
0.46	1.41354E-05
0.461	1.1938E-05
0.462	9.10254E-06
0.463	7.31878E-06
0.464	7.3685E-06
0.465	8.86194E-06
0.466	9.98205E-06
0.467	1.21299E-05
0.468	2.21494E-05
0.469	6.96092E-05
0.47	0.000218463
0.471	0.000554328
0.472	0.001075583
0.473	0.001650384
0.474	0.002123557
0.475	0.002485508
0.476	0.002711278
0.477	0.002719761
0.478	0.002334848
0.479	0.001598914
0.48	0.000818432
0.481	0.000304363
0.482	8.96578E-05
0.483	3.36688E-05
0.484	2.45801E-05
0.485	2.17428E-05
0.486	1.85246E-05
0.487	1.62128E-05
0.488	2.25166E-05
0.489	5.51077E-05
0.49	0.000131648
0.491	0.00024597
0.492	0.000359369
0.493	0.00044935
0.494	0.000546623
0.495	0.000634388
0.496	0.000628826
0.497	0.000532216
0.498	0.000420693
0.499	0.000361183
0.5	0.000348239
0.501	0.00034305
0.502	0.000309151
0.503	0.000244493
0.504	0.000173759
0.505	0.000126493
0.506	0.000134415
0.507	0.000226942
0.508	0.000399719
0.509	0.000602151
0.51	0.000776198
0.511	0.000929138
0.512	0.000996893
0.513	0.000871891
0.514	0.000588705
0.515	0.000320036
0.516	0.000169757
0.517	0.000111227
0.518	9.0194E-05
0.519	8.26998E-05
0.52	9.35343E-05
0.521	0.000139694
0.522	0.000224405
0.523	0.000321999
0.524	0.000401075
0.525	0.000462829
0.526	0.00047657
0.527	0.000402094
0.528	0.00026147
0.529	0.000138326
0.53	7.43901E-05
0.531	5.44208E-05
0.532	5.19813E-05
0.533	5.27125E-05
0.534	5.51821E-05
0.535	5.80538E-05
0.536	6.43985E-05
0.537	8.36092E-05
0.538	0.000139151
0.539	0.000258948
0.54	0.000434924
0.541	0.000625259
0.542	0.000784741
0.543	0.000839436
0.544	0.000711383
0.545	0.000437876
0.546	0.000196043
0.547	7.12906E-05
0.548	2.84479E-05
0.549	1.73738E-05
0.55	1.33151E-05
0.551	1.05549E-05
0.552	8.1275E-06
0.553	6.27412E-06
0.554	5.57545E-06
0.555	5.29618E-06
0.556	4.82581E-06
0.557	4.56988E-06
0.558	4.50699E-06
0.559	4.0167E-06
0.56	3.6181E-06
0.561	2.61462E-06
0.562	2.82184E-06
0.563	3.49698E-06
0.564	3.96977E-06
0.565	4.3043E-06
0.566	4.75529E-06
0.567	4.61755E-06
0.568	3.79563E-06
0.569	3.40509E-06
0.57	3.27343E-06
0.571	2.88767E-06
0.572	3.28439E-06
0.573	3.48426E-06
0.574	2.56751E-06
0.575	1.6837E-06
0.576	1.50831E-06
0.577	1.15873E-06
0.578	1.37868E-06
0.579	1.15284E-06
0.58	1.45708E-06
0.581	2.19274E-06
0.582	2.69154E-06
0.583	3.51122E-06
0.584	4.76619E-06
0.585	8.90926E-06
0.586	1.88377E-05
0.587	3.69381E-05
0.588	6.4928E-05
0.589	0.000100274
0.59	0.000136027
0.591	0.000166445
0.592	0.00017671
0.593	0.000153906
0.594	0.000108762
0.595	6.45501E-05
0.596	3.52622E-05
0.597	2.03814E-05
0.598	1.25974E-05
0.599	9.18369E-06
0.6	8.04258E-06
0.601	6.59584E-06
0.602	6.80162E-06
0.603	8.73356E-06
0.604	1.08375E-05
0.605	1.18926E-05
0.606	1.40363E-05
0.607	1.54465E-05
0.608	1.49281E-05
0.609	1.54029E-05
0.61	1.63611E-05
0.611	1.541E-05
0.612	1.43539E-05
0.613	1.25699E-05
0.614	1.08027E-05
0.615	9.76923E-06
0.616	9.25988E-06
0.617	9.07008E-06
0.618	9.47326E-06
0.619	1.11421E-05
0.62	1.5245E-05
0.621	2.23213E-05
0.622	3.5926E-05
0.623	6.24613E-05
0.624	0.000104707
0.625	0.000166507
0.626	0.000244344
0.627	0.000322104
0.628	0.000379961
0.629	0.000392776
0.63	0.000357464
0.631	0.000294193
0.632	0.000222366
0.633	0.000161009
0.634	0.000115274
0.635	8.29374E-05
0.636	6.16655E-05
0.637	4.59075E-05
0.638	3.52452E-05
0.639	3.00594E-05
0.64	2.69613E-05
0.641	2.48767E-05
0.642	2.43324E-05
0.643	2.50418E-05
0.644	2.81006E-05
0.645	3.39233E-05
0.646	4.09992E-05
0.647	4.87759E-05
0.648	6.22813E-05
0.649	8.37164E-05
0.65	0.000109627
0.651	0.00014521
0.652	0.000194967
0.653	0.000262012
0.654	0.000349009
0.655	0.000459049
0.656	0.000597124
0.657	0.000761909
0.658	0.000946319
0.659	0.001144095
0.66	0.001345391
0.661	0.001538293
0.662	0.00170934
0.663	0.001849507
0.664	0.001956948
0.665	0.002036893
0.666	0.00209977
0.667	0.002157975
0.668	0.002227363
0.669	0.002323502
0.67	0.002459365
0.671	0.002646056
0.672	0.002903868
0.673	0.00325316
0.674	0.003674105
0.675	0.004200682
0.676	0.004975833
0.677	0.005928393
0.678	0.006909327
0.679	0.00807439
0.68	0.009557188
0.681	0.011327946
0.682	0.013295454
0.683	0.015571405
0.684	0.018266892
0.685	0.021501706
0.686	0.025478927
0.687	0.030497333
0.688	0.036984315
0.689	0.045655218
0.69	0.05762245
0.691	0.074548529
0.692	0.099115652
0.693	0.13553135
0.694	0.189809304
0.695	0.268677731
0.696	0.376121844
0.697	0.508151622
0.698	0.648074116
0.699	0.769935258
0.7	0.853445954
0.701	0.89485901
0.702	0.907046515
0.703	0.909152316
0.704	0.914525051
0.705	0.929001922
0.706	0.950760079
0.707	0.974113037
0.708	0.992194233
0.709	1
0.71	0.997412154
0.711	0.986231078
0.712	0.970866023
0.713	0.956903679
0.714	0.947652162
0.715	0.943971119
0.716	0.944473823
0.717	0.948201773
0.718	0.952452597
0.719	0.954517397
0.72	0.954306311
0.721	0.951683451
0.722	0.948161776
0.723	0.945655169
0.724	0.945047568
0.725	0.946261273
0.726	0.949073475
0.727	0.951763975
0.728	0.953845096
0.729	0.954775705
0.73	0.954769251
0.731	0.955487651
0.732	0.958307299
0.733	0.964224925
0.734	0.972467036
0.735	0.981442891
0.736	0.987113121
0.737	0.987040806
0.738	0.979963242
0.739	0.967301733
0.74	0.953327229
0.741	0.943643983
0.742	0.942376905
0.743	0.950601834
0.744	0.960623552
0.745	0.957085563
0.746	0.920237653
0.747	0.837387726
0.748	0.714165608
0.749	0.573563682
0.75	0.441754226
0.751	0.334600377
0.752	0.255451263
0.753	0.200029946
0.754	0.161418634
0.755	0.133650632
0.756	0.112235138
0.757	0.094179712
0.758	0.077756415
0.759	0.062486757
0.76	0.048601136
0.761	0.03662591
0.762	0.026849153
0.763	0.019710685
0.764	0.015257195
0.765	0.011390299
0.766	0.008416509
0.767	0.006747921
0.768	0.005571909
0.769	0.004249221
0.77	0.003218982
0.771	0.00246976
0.772	0.00191771
0.773	0.00152239
0.774	0.001215502
0.775	0.0009497
0.776	0.000737018
0.777	0.000573124
0.778	0.000446978
0.779	0.000351053
0.78	0.000279697
0.781	0.000225108
0.782	0.000181985
0.783	0.000150408
0.784	0.000127066
0.785	0.000109268
0.786	9.44696E-05
0.787	8.30893E-05
0.788	7.52273E-05
0.789	6.74319E-05
0.79	6.10581E-05
0.791	5.70558E-05
0.792	5.78028E-05
0.793	6.37386E-05
0.794	6.7538E-05
0.795	6.54437E-05
0.796	6.4162E-05
0.797	6.2285E-05
0.798	5.86438E-05
0.799	5.37883E-05
0.8	5.33328E-05
0.801	5.20803E-05
0.802	4.8247E-05
0.803	4.33575E-05
0.804	3.98195E-05
0.805	3.91427E-05
0.806	3.956E-05
0.807	3.98169E-05
0.808	4.19471E-05
0.809	3.91944E-05
0.81	3.85838E-05
0.811	3.96927E-05
0.812	3.63196E-05
0.813	3.39713E-05
0.814	3.63493E-05
0.815	3.68232E-05
0.816	3.50878E-05
0.817	3.78244E-05
0.818	3.95299E-05
0.819	3.70444E-05
0.82	3.52702E-05
0.821	3.45481E-05
0.822	3.5235E-05
0.823	3.33932E-05
0.824	3.20508E-05
0.825	3.52428E-05
0.826	3.40138E-05
0.827	2.99723E-05
0.828	3.10286E-05
0.829	3.21463E-05
0.83	3.13973E-05
0.831	3.09596E-05
0.832	3.05075E-05
0.833	3.04378E-05
0.834	3.20924E-05
0.835	3.26093E-05
0.836	3.10802E-05
0.837	3.03062E-05
0.838	3.15965E-05
0.839	3.50644E-05
0.84	3.5854E-05
0.841	3.40063E-05
0.842	3.21433E-05
0.843	3.29391E-05
0.844	3.39076E-05
0.845	3.48092E-05
0.846	3.61003E-05
0.847	3.57863E-05
0.848	3.61842E-05
0.849	3.48454E-05
0.85	3.27169E-05
0.851	3.2768E-05
0.852	3.2204E-05
0.853	3.21027E-05
0.854	3.17086E-05
0.855	3.09102E-05
0.856	2.99208E-05
0.857	3.07383E-05
0.858	3.364E-05
0.859	3.42043E-05
0.86	3.33641E-05
0.861	3.28017E-05
0.862	3.21356E-05
0.863	3.24624E-05
0.864	3.09688E-05
0.865	2.80439E-05
0.866	2.95616E-05
0.867	3.23189E-05
0.868	3.11001E-05
0.869	2.96572E-05
0.87	3.02772E-05
0.871	3.0502E-05
0.872	3.00548E-05
0.873	2.98461E-05
0.874	2.97672E-05
0.875	2.88902E-05
0.876	2.83728E-05
0.877	2.79043E-05
0.878	2.76916E-05
0.879	2.73391E-05
0.88	2.78925E-05
0.881	2.8091E-05
0.882	2.60755E-05
0.883	2.64024E-05
0.884	2.76579E-05
0.885	2.67309E-05
0.886	2.73977E-05
0.887	2.88211E-05
0.888	2.82178E-05
0.889	2.61603E-05
0.89	2.52604E-05
0.891	2.49664E-05
0.892	2.36765E-05
0.893	2.41369E-05
0.894	2.60857E-05
0.895	2.61067E-05
0.896	2.44213E-05
0.897	2.29532E-05
0.898	2.36199E-05
0.899	2.41583E-05
0.9	2.40589E-05
0.901	2.47278E-05
0.902	2.57551E-05
0.903	2.464E-05
0.904	2.32916E-05
0.905	2.25942E-05
0.906	2.31238E-05
0.907	2.34135E-05
0.908	2.29911E-05
0.909	2.14943E-05
0.91	2.09424E-05
0.911	2.00831E-05
0.912	2.12216E-05
0.913	2.12357E-05
0.914	1.99635E-05
0.915	1.90589E-05
0.916	1.86377E-05
0.917	1.72698E-05
0.918	1.69255E-05
0.919	1.81984E-05
0.92	1.96523E-05
0.921	1.91704E-05
0.922	1.92065E-05
0.923	1.85531E-05
0.924	1.87192E-05
0.925	1.99182E-05
0.926	1.95452E-05
0.927	1.83206E-05
0.928	1.79534E-05
0.929	1.81889E-05
0.93	1.82581E-05
0.931	1.90428E-05
0.932	1.91945E-05
0.933	1.84175E-05
0.934	1.77398E-05
0.935	1.6687E-05
0.936	1.47151E-05
0.937	1.48505E-05
0.938	1.66159E-05
0.939	1.54598E-05
0.94	1.46371E-05
0.941	1.60505E-05
0.942	1.69915E-05
0.943	1.72224E-05
0.944	1.64841E-05
0.945	1.59626E-05
0.946	1.62001E-05
0.947	1.62406E-05
0.948	1.61994E-05
0.949	1.64178E-05
0.95	1.60854E-05
0.951	1.53318E-05
0.952	1.55652E-05
0.953	1.46841E-05
0.954	1.35523E-05
0.955	1.342E-05
0.956	1.39062E-05
0.957	1.33475E-05
0.958	1.31694E-05
0.959	1.40919E-05
0.96	1.40036E-05
0.961	1.35299E-05
0.962	1.28021E-05
0.963	1.28566E-05
0.964	1.26468E-05
0.965	1.27389E-05
0.966	1.24726E-05
0.967	1.24434E-05
0.968	1.34093E-05
0.969	1.33364E-05
0.97	1.29959E-05
0.971	1.3151E-05
0.972	1.32153E-05
0.973	1.25434E-05
0.974	1.26063E-05
0.975	1.25431E-05
0.976	1.37489E-05
0.977	1.37305E-05
0.978	1.35035E-05
0.979	1.34602E-05
0.98	1.46563E-05
0.981	1.61683E-05
0.982	2.00002E-05
0.983	2.70336E-05
0.984	3.98657E-05
0.985	5.7778E-05
0.986	7.58229E-05
0.987	8.94462E-05
0.988	9.2407E-05
0.989	8.64696E-05
0.99	7.45466E-05
0.991	6.50146E-05
0.992	6.69251E-05
0.993	8.63435E-05
0.994	0.00012618
0.995	0.00017643
0.996	0.000214473
0.997	0.000225093
0.998	0.000209361
0.999	0.000183203
1	0.000161562
1.001	0.000145625
1.002	0.000132231
1.003	0.000115494
1.004	9.69594E-05
1.005	8.3113E-05
1.006	7.33969E-05
1.007	6.69088E-05
1.008	6.60806E-05
1.009	7.0919E-05
1.01	8.04232E-05
1.011	9.46695E-05
1.012	0.000114916
1.013	0.00014113
1.014	0.000173809
1.015	0.000211137
1.016	0.000246022
1.017	0.000277261
1.018	0.000300617
1.019	0.000315279
1.02	0.000327786
1.021	0.000343813
1.022	0.00037275
1.023	0.000416256
1.024	0.00047506
1.025	0.000542749
1.026	0.000610449
1.027	0.000665787
1.028	0.00069659
1.029	0.000702773
1.03	0.00069201
1.031	0.000668934
1.032	0.000639473
1.033	0.00060552
1.034	0.000564241
1.035	0.000516947
1.036	0.000469383
1.037	0.000425592
1.038	0.00038756
1.039	0.000355195
1.04	0.000330545
1.041	0.00031541
1.042	0.000306879
1.043	0.000304996
1.044	0.000309699
1.045	0.000320602
1.046	0.000339513
1.047	0.000366739
1.048	0.000401719
1.049	0.000449161
1.05	0.000510376
1.051	0.000587758
1.052	0.000684551
1.053	0.000793741
1.054	0.00091209
1.055	0.001033448
1.056	0.001147985
1.057	0.001248536
1.058	0.001333117
1.059	0.00140993
1.06	0.001492189
1.061	0.001590664
1.062	0.00171685
1.063	0.001880071
1.064	0.002071586
1.065	0.002280244
1.066	0.002480975
1.067	0.002645438
1.068	0.002755583
1.069	0.002804273
1.07	0.002798852
1.071	0.002751958
1.072	0.00267297
1.073	0.002564154
1.074	0.002434336
1.075	0.002289767
1.076	0.002138919
1.077	0.001990851
1.078	0.001849678
1.079	0.001728408
1.08	0.00162912
1.081	0.001554821
1.082	0.001504558
1.083	0.001471857
1.084	0.00142933
1.085	0.001394813
1.086	0.00137657
1.087	0.001340417
1.088	0.00128494
1.089	0.00124631
1.09	0.001267733
1.091	0.001283457
1.092	0.001200881
1.093	0.001121096
1.094	0.001001484
1.095	0.000930972
1.096	0.000840803
1.097	0.000757879
1.098	0.000671259
1.099	0.000515319
1.1	0.000359203
#  Pléiades Neo PNEO4 Band 6 NIR
#
#  Wavelength
#   (microns)	Relative response
#  __________	___________
0.35	1.57547E-07
0.351	1.93022E-07
0.352	1.95379E-07
0.353	2.32167E-07
0.354	2.63463E-07
0.355	2.40493E-07
0.356	1.99545E-07
0.357	2.01398E-07
0.358	3.13972E-07
0.359	3.91087E-07
0.36	3.2498E-07
0.361	1.8086E-07
0.362	1.01956E-07
0.363	1.06942E-07
0.364	2.13432E-07
0.365	3.14737E-07
0.366	3.08909E-07
0.367	2.2569E-07
0.368	2.31673E-07
0.369	3.75857E-07
0.37	4.47283E-07
0.371	3.47106E-07
0.372	2.46513E-07
0.373	2.11429E-07
0.374	1.97701E-07
0.375	1.80909E-07
0.376	1.80579E-07
0.377	2.03022E-07
0.378	2.23706E-07
0.379	2.57155E-07
0.38	2.58699E-07
0.381	2.19433E-07
0.382	2.0602E-07
0.383	2.4917E-07
0.384	3.0846E-07
0.385	3.45462E-07
0.386	3.13904E-07
0.387	3.42815E-07
0.388	4.53935E-07
0.389	5.81587E-07
0.39	7.45993E-07
0.391	9.01844E-07
0.392	9.13611E-07
0.393	8.66769E-07
0.394	9.11768E-07
0.395	9.20919E-07
0.396	1.06485E-06
0.397	1.37136E-06
0.398	1.78313E-06
0.399	2.4273E-06
0.4	3.31575E-06
0.401	4.35655E-06
0.402	5.71363E-06
