# GOES17_ABI RSR
# QV 2025-06-04 from ABI-16-045_FM2_Spectral_Response_Curves.xlsx
# filtered to response > 0.002
# VSWIR bands
# GOES17_ABI Band CH047
# -------------------
0.451508 0.558522
0.451528 0.55903
0.451549 0.559535
0.451569 0.560036
0.45159 0.560534
0.45161 0.56103
0.45163 0.561524
0.451651 0.562016
0.451671 0.562507
0.451692 0.562996
0.451712 0.563485
0.451732 0.563974
0.451753 0.564463
0.451773 0.564952
0.451794 0.565442
0.451814 0.565934
0.451834 0.566427
0.451855 0.566922
0.451875 0.56742
0.451896 0.56792
0.451916 0.568424
0.451937 0.568931
0.451957 0.569443
0.451977 0.569958
0.451998 0.570479
0.452018 0.571
0.452039 0.571518
0.452059 0.572031
0.45208 0.572541
0.4521 0.573048
0.45212 0.573551
0.452141 0.574051
0.452161 0.574549
0.452182 0.575045
0.452202 0.575538
0.452223 0.57603
0.452243 0.57652
0.452264 0.577009
0.452284 0.577497
0.452304 0.577984
0.452325 0.578471
0.452345 0.578958
0.452366 0.579445
0.452386 0.579932
0.452407 0.580421
0.452427 0.58091
0.452448 0.5814
0.452468 0.581892
0.452489 0.582386
0.452509 0.582882
0.45253 0.58338
0.45255 0.583881
0.452571 0.584385
0.452591 0.584892
0.452612 0.585403
0.452632 0.585917
0.452653 0.586435
0.452673 0.586958
0.452694 0.587485
0.452714 0.588018
0.452735 0.588555
0.452755 0.589098
0.452776 0.589647
0.452796 0.590201
0.452817 0.590762
0.452837 0.591329
0.452858 0.591904
0.452878 0.592485
0.452899 0.593074
0.452919 0.593677
0.45294 0.594303
0.45296 0.594953
0.452981 0.595628
0.453001 0.596327
0.453022 0.59704
0.453042 0.597758
0.453063 0.59848
0.453083 0.599207
0.453104 0.599938
0.453124 0.600675
0.453145 0.601416
0.453165 0.602163
0.453186 0.602914
0.453206 0.603671
0.453227 0.604432
0.453248 0.605199
0.453268 0.605972
0.453289 0.60675
0.453309 0.607533
0.45333 0.608322
0.45335 0.609117
0.453371 0.609917
0.453391 0.610723
0.453412 0.611535
0.453432 0.612353
0.453453 0.613176
0.453474 0.614006
0.453494 0.614843
0.453515 0.615685
0.453535 0.616534
0.453556 0.617389
0.453576 0.61825
0.453597 0.619118
0.453618 0.619993
0.453638 0.620874
0.453659 0.621762
0.453679 0.622657
0.4537 0.623558
0.453721 0.624467
0.453741 0.625383
0.453762 0.626305
0.453782 0.627235
0.453803 0.628173
0.453823 0.629117
0.453844 0.630069
0.453865 0.631029
0.453885 0.631996
0.453906 0.63297
0.453926 0.633953
0.453947 0.634943
0.453968 0.635941
0.453988 0.636947
0.454009 0.637962
0.45403 0.639
0.45405 0.640087
0.454071 0.641245
0.454091 0.642497
0.454112 0.643859
0.454133 0.645295
0.454153 0.6468
0.454174 0.648371
0.454194 0.650003
0.454215 0.651695
0.454236 0.653444
0.454256 0.655247
0.454277 0.657101
0.454298 0.659003
0.454318 0.66095
0.454339 0.66294
0.45436 0.66497
0.45438 0.667036
0.454401 0.669136
0.454422 0.671267
0.454442 0.673426
0.454463 0.675611
0.454483 0.677818
0.454504 0.680044
0.454525 0.682288
0.454545 0.684545
0.454566 0.686813
0.454587 0.689089
0.454607 0.69137
0.454628 0.693653
0.454649 0.695936
0.454669 0.698216
0.45469 0.700489
0.454711 0.702753
0.454731 0.705004
0.454752 0.707241
0.454773 0.70946
0.454794 0.711658
0.454814 0.713833
0.454835 0.71598
0.454856 0.718099
0.454876 0.720185
0.454897 0.722235
0.454918 0.724248
0.454938 0.726219
0.454959 0.728147
0.45498 0.730027
0.455 0.731858
0.455021 0.733679
0.455042 0.735525
0.455063 0.737395
0.455083 0.739287
0.455104 0.741196
0.455125 0.743122
0.455145 0.745061
0.455166 0.74701
0.455187 0.748968
0.455208 0.750931
0.455228 0.752897
0.455249 0.754864
0.45527 0.756829
0.45529 0.758789
0.455311 0.760741
0.455332 0.762684
0.455353 0.764615
0.455373 0.76653
0.455394 0.768428
0.455415 0.770306
0.455436 0.772161
0.455456 0.77399
0.455477 0.775792
0.455498 0.777563
0.455519 0.779301
0.455539 0.781004
0.45556 0.782668
0.455581 0.784291
0.455602 0.785871
0.455622 0.787405
0.455643 0.788891
0.455664 0.790325
0.455685 0.791705
0.455705 0.793028
0.455726 0.794293
0.455747 0.795496
0.455768 0.796635
0.455789 0.797707
0.455809 0.798709
0.45583 0.79964
0.455851 0.800495
0.455872 0.801274
0.455892 0.801972
0.455913 0.80258
0.455934 0.803084
0.455955 0.803521
0.455976 0.803932
0.455996 0.804355
0.456017 0.80481
0.456038 0.805277
0.456059 0.805752
0.45608 0.806237
0.4561 0.806728
0.456121 0.807226
0.456142 0.80773
0.456163 0.808239
0.456184 0.808751
0.456204 0.809266
0.456225 0.809783
0.456246 0.810302
0.456267 0.81082
0.456288 0.811337
0.456308 0.811853
0.456329 0.812366
0.45635 0.812876
0.456371 0.813381
0.456392 0.813881
0.456413 0.814374
0.456433 0.81486
0.456454 0.815337
0.456475 0.815806
0.456496 0.816265
0.456517 0.816712
0.456538 0.817148
0.456558 0.817571
0.456579 0.81798
0.4566 0.818374
0.456621 0.818753
0.456642 0.819115
0.456663 0.819459
0.456684 0.819785
0.456704 0.820092
0.456725 0.820379
0.456746 0.820644
0.456767 0.820887
0.456788 0.821107
0.456809 0.821306
0.45683 0.821504
0.45685 0.821702
0.456871 0.821893
0.456892 0.822072
0.456913 0.822233
0.456934 0.82237
0.456955 0.822477
0.456976 0.822549
0.456997 0.822579
0.457018 0.822565
0.457038 0.822511
0.457059 0.822418
0.45708 0.822287
0.457101 0.822122
0.457122 0.821924
0.457143 0.821694
0.457164 0.821435
0.457185 0.821148
0.457206 0.820836
0.457226 0.8205
0.457247 0.820141
0.457268 0.819762
0.457289 0.819365
0.45731 0.818952
0.457331 0.818523
0.457352 0.818082
0.457373 0.81763
0.457394 0.817169
0.457415 0.8167
0.457436 0.816227
0.457457 0.815749
0.457477 0.81527
0.457498 0.814792
0.457519 0.814315
0.45754 0.813842
0.457561 0.813375
0.457582 0.812916
0.457603 0.812466
0.457624 0.812028
0.457645 0.811603
0.457666 0.811193
0.457687 0.8108
0.457708 0.810423
0.457729 0.810037
0.45775 0.809638
0.457771 0.809229
0.457792 0.808814
0.457813 0.808396
0.457834 0.807979
0.457854 0.807566
0.457875 0.807161
0.457896 0.806766
0.457917 0.806387
0.457938 0.806026
0.457959 0.805686
0.45798 0.805372
0.458001 0.805086
0.458022 0.804812
0.458043 0.804535
0.458064 0.804255
0.458085 0.803975
0.458106 0.803695
0.458127 0.803415
0.458148 0.803137
0.458169 0.802862
0.45819 0.80259
0.458211 0.802323
0.458232 0.802061
0.458253 0.801806
0.458274 0.801559
0.458295 0.801319
0.458316 0.801089
0.458337 0.800869
0.458358 0.800661
0.458379 0.800464
0.4584 0.800281
0.458421 0.800112
0.458442 0.799957
0.458463 0.799819
0.458484 0.799698
0.458505 0.799594
0.458526 0.799509
0.458547 0.799444
0.458568 0.7994
0.458589 0.799377
0.45861 0.799382
0.458631 0.799447
0.458652 0.799572
0.458674 0.799752
0.458695 0.799982
0.458716 0.800257
0.458737 0.800571
0.458758 0.800919
0.458779 0.801297
0.4588 0.801698
0.458821 0.802118
0.458842 0.802552
0.458863 0.802994
0.458884 0.803439
0.458905 0.803882
0.458926 0.804318
0.458947 0.804741
0.458968 0.805146
0.458989 0.805529
0.45901 0.805886
0.459031 0.806235
0.459053 0.806579
0.459074 0.806919
0.459095 0.807257
0.459116 0.807594
0.459137 0.80793
0.459158 0.808267
0.459179 0.808605
0.4592 0.808946
0.459221 0.809291
0.459242 0.809641
0.459263 0.809997
0.459284 0.81036
0.459306 0.810731
0.459327 0.81111
0.459348 0.811501
0.459369 0.811902
0.45939 0.812315
0.459411 0.812742
0.459432 0.813184
0.459453 0.813641
0.459474 0.814114
0.459495 0.814605
0.459517 0.81512
0.459538 0.815668
0.459559 0.81625
0.45958 0.816862
0.459601 0.817503
0.459622 0.818171
0.459643 0.818864
0.459664 0.819579
0.459686 0.820316
0.459707 0.821072
0.459728 0.821844
0.459749 0.822632
0.45977 0.823432
0.459791 0.824244
0.459812 0.825065
0.459834 0.825893
0.459855 0.826727
0.459876 0.827564
0.459897 0.828402
0.459918 0.829239
0.459939 0.830074
0.45996 0.830904
0.459982 0.831727
0.460003 0.832543
0.460024 0.833371
0.460045 0.834223
0.460066 0.835096
0.460087 0.835987
0.460109 0.836891
0.46013 0.837807
0.460151 0.838731
0.460172 0.839658
0.460193 0.840588
0.460214 0.841514
0.460236 0.842436
0.460257 0.843349
0.460278 0.844249
0.460299 0.845135
0.46032 0.846002
0.460342 0.846847
0.460363 0.847667
0.460384 0.848459
0.460405 0.849219
0.460426 0.84996
0.460448 0.850689
0.460469 0.851406
0.46049 0.852111
0.460511 0.852805
0.460532 0.85349
0.460554 0.854164
0.460575 0.85483
0.460596 0.855488
0.460617 0.856137
0.460638 0.85678
0.46066 0.857417
0.460681 0.858047
0.460702 0.858673
0.460723 0.859294
0.460745 0.859911
0.460766 0.860525
0.460787 0.861136
0.460808 0.861745
0.460829 0.862353
0.460851 0.86296
0.460872 0.863567
0.460893 0.864175
0.460914 0.864784
0.460936 0.865394
0.460957 0.866007
0.460978 0.866624
0.460999 0.867244
0.461021 0.867864
0.461042 0.868482
0.461063 0.869096
0.461084 0.869707
0.461106 0.870315
0.461127 0.870919
0.461148 0.87152
0.46117 0.872117
0.461191 0.872711
0.461212 0.873302
0.461233 0.873891
0.461255 0.874478
0.461276 0.875063
0.461297 0.875648
0.461318 0.87623
0.46134 0.876811
0.461361 0.877391
0.461382 0.87797
0.461404 0.878547
0.461425 0.879122
0.461446 0.879697
0.461467 0.88027
0.461489 0.880842
0.46151 0.881414
0.461531 0.881983
0.461553 0.882552
0.461574 0.88312
0.461595 0.883687
0.461617 0.884253
0.461638 0.884818
0.461659 0.885382
0.461681 0.885946
0.461702 0.886508
0.461723 0.88707
0.461744 0.887631
0.461766 0.888192
0.461787 0.888752
0.461808 0.889311
0.46183 0.88987
0.461851 0.890428
0.461872 0.890986
0.461894 0.891543
0.461915 0.8921
0.461936 0.892657
0.461958 0.893213
0.461979 0.893769
0.462 0.894325
0.462022 0.894875
0.462043 0.895419
0.462065 0.895963
0.462086 0.896511
0.462107 0.897071
0.462129 0.897646
0.46215 0.898239
0.462171 0.898846
0.462193 0.899468
0.462214 0.900102
0.462235 0.900748
0.462257 0.901404
0.462278 0.90207
0.462299 0.902743
0.462321 0.903423
0.462342 0.90411
0.462364 0.9048
0.462385 0.905494
0.462406 0.90619
0.462428 0.906886
0.462449 0.907583
0.462471 0.908277
0.462492 0.908969
0.462513 0.909657
0.462535 0.91034
0.462556 0.911017
0.462577 0.911686
0.462599 0.912346
0.46262 0.912997
0.462642 0.913636
0.462663 0.914263
0.462684 0.914876
0.462706 0.915474
0.462727 0.916057
0.462749 0.916622
0.46277 0.917169
0.462792 0.917696
0.462813 0.918203
0.462834 0.918687
0.462856 0.919148
0.462877 0.919585
0.462899 0.919996
0.46292 0.92038
0.462942 0.920736
0.462963 0.921063
0.462984 0.921359
0.463006 0.921624
0.463027 0.921879
0.463049 0.922129
0.46307 0.922376
0.463092 0.922619
0.463113 0.922858
0.463134 0.923093
0.463156 0.923324
0.463177 0.923551
0.463199 0.923774
0.46322 0.923993
0.463242 0.924208
0.463263 0.924418
0.463285 0.924624
0.463306 0.924826
0.463328 0.925023
0.463349 0.925216
0.463371 0.925404
0.463392 0.925588
0.463414 0.925767
0.463435 0.925941
0.463456 0.926111
0.463478 0.926276
0.463499 0.926436
0.463521 0.926591
0.463542 0.926741
0.463564 0.926886
0.463585 0.927026
0.463607 0.927161
0.463628 0.927291
0.46365 0.927416
0.463671 0.927535
0.463693 0.927649
0.463714 0.927757
0.463736 0.92786
0.463757 0.927958
0.463779 0.92805
0.4638 0.928136
0.463822 0.928217
0.463843 0.928292
0.463865 0.928361
0.463886 0.928425
0.463908 0.928483
0.463929 0.92854
0.463951 0.928592
0.463973 0.928632
0.463994 0.928651
0.464016 0.928645
0.464037 0.928611
0.464059 0.92855
0.46408 0.928464
0.464102 0.928355
0.464123 0.928225
0.464145 0.928074
0.464166 0.927904
0.464188 0.927718
0.464209 0.927516
0.464231 0.9273
0.464253 0.927072
0.464274 0.926833
0.464296 0.926585
0.464317 0.92633
0.464339 0.926068
0.46436 0.925802
0.464382 0.925532
0.464403 0.925262
0.464425 0.924992
0.464447 0.924723
0.464468 0.924458
0.46449 0.924198
0.464511 0.923944
0.464533 0.923699
0.464554 0.923463
0.464576 0.923238
0.464598 0.923026
0.464619 0.922829
0.464641 0.922648
0.464662 0.922484
0.464684 0.92234
0.464706 0.922216
0.464727 0.922115
0.464749 0.922037
0.46477 0.921985
0.464792 0.92196
0.464814 0.921965
0.464835 0.921997
0.464857 0.922055
0.464878 0.922132
0.4649 0.922225
0.464922 0.922329
0.464943 0.92244
0.464965 0.922552
0.464987 0.922661
0.465008 0.922765
0.46503 0.922867
0.465051 0.92297
0.465073 0.923075
0.465095 0.923181
0.465116 0.923289
0.465138 0.923399
0.46516 0.923511
0.465181 0.923626
0.465203 0.923743
0.465224 0.923862
0.465246 0.923985
0.465268 0.92411
0.465289 0.924239
0.465311 0.924372
0.465333 0.924508
0.465354 0.924648
0.465376 0.924793
0.465398 0.924941
0.465419 0.925095
0.465441 0.925253
0.465463 0.925415
0.465484 0.925584
0.465506 0.925757
0.465528 0.925936
0.465549 0.926121
0.465571 0.926311
0.465593 0.926508
0.465614 0.926711
0.465636 0.926921
0.465658 0.927138
0.465679 0.927361
0.465701 0.927592
0.465723 0.927848
0.465744 0.928142
0.465766 0.92847
0.465788 0.928828
0.46581 0.929214
0.465831 0.929623
0.465853 0.930052
0.465875 0.930497
0.465896 0.930956
0.465918 0.931424
0.46594 0.931898
0.465962 0.932374
0.465983 0.93285
0.466005 0.933321
0.466027 0.933806
0.466048 0.934312
0.46607 0.934836
0.466092 0.935377
0.466114 0.935933
0.466135 0.936503
0.466157 0.937084
0.466179 0.937675
0.4662 0.938273
0.466222 0.938878
0.466244 0.939487
0.466266 0.940098
0.466287 0.94071
0.466309 0.94132
0.466331 0.941928
0.466353 0.94253
0.466374 0.943126
0.466396 0.943713
0.466418 0.94429
0.46644 0.944854
0.466461 0.945405
0.466483 0.94594
0.466505 0.946457
0.466527 0.946967
0.466548 0.947475
0.46657 0.947981
0.466592 0.948484
0.466614 0.948983
0.466636 0.949479
0.466657 0.949972
0.466679 0.95046
0.466701 0.950944
0.466723 0.951423
0.466744 0.951897
0.466766 0.952367
0.466788 0.95283
0.46681 0.953288
0.466832 0.95374
0.466853 0.954185
0.466875 0.954624
0.466897 0.955056
0.466919 0.95548
0.466941 0.955897
0.466962 0.956306
0.466984 0.956707
0.467006 0.9571
0.467028 0.957488
0.46705 0.957874
0.467071 0.958257
0.467093 0.958636
0.467115 0.95901
0.467137 0.959379
0.467159 0.959743
0.467181 0.960101
0.467202 0.960452
0.467224 0.960795
0.467246 0.961131
0.467268 0.961459
0.46729 0.961777
0.467312 0.962086
0.467333 0.962385
0.467355 0.962673
0.467377 0.962951
0.467399 0.963216
0.467421 0.963471
0.467443 0.963718
0.467464 0.963959
0.467486 0.964192
0.467508 0.96442
0.46753 0.964641
0.467552 0.964857
0.467574 0.965069
0.467596 0.965275
0.467617 0.965478
0.467639 0.965676
0.467661 0.965872
0.467683 0.966064
0.467705 0.966254
0.467727 0.966443
0.467749 0.966629
0.467771 0.966815
0.467792 0.966999
0.467814 0.967184
0.467836 0.967368
0.467858 0.967554
0.46788 0.96774
0.467902 0.967928
0.467924 0.968117
0.467946 0.968309
0.467968 0.968504
0.46799 0.968702
0.468011 0.968903
0.468033 0.969106
0.468055 0.96931
0.468077 0.969515
0.468099 0.96972
0.468121 0.969925
0.468143 0.970129
0.468165 0.970333
0.468187 0.970534
0.468209 0.970734
0.468231 0.970931
0.468252 0.971126
0.468274 0.971317
0.468296 0.971504
0.468318 0.971688
0.46834 0.971869
0.468362 0.972049
0.468384 0.972227
0.468406 0.972403
0.468428 0.972578
0.46845 0.972751
0.468472 0.972923
0.468494 0.973093
0.468516 0.973262
0.468538 0.97343
0.46856 0.973597
0.468582 0.973763
0.468604 0.973928
0.468626 0.974093
0.468647 0.974256
0.468669 0.97442
0.468691 0.974582
0.468713 0.974745
0.468735 0.974907
0.468757 0.975069
0.468779 0.975231
0.468801 0.975393
0.468823 0.975555
0.468845 0.975717
0.468867 0.97588
0.468889 0.976043
0.468911 0.976207
0.468933 0.976371
0.468955 0.976536
0.468977 0.976702
0.468999 0.976868
0.469021 0.977035
0.469043 0.977202
0.469065 0.977368
0.469087 0.977535
0.469109 0.977701
0.469131 0.977868
0.469153 0.978035
0.469175 0.978203
0.469197 0.978371
0.469219 0.97854
0.469241 0.978708
0.469263 0.978876
0.469285 0.979043
0.469307 0.97921
0.469329 0.979377
0.469351 0.979543
0.469373 0.97971
0.469395 0.979876
0.469417 0.980042
0.469439 0.980208
0.469462 0.980375
0.469484 0.980541
0.469506 0.980708
0.469528 0.980875
0.46955 0.981042
0.469572 0.98121
0.469594 0.981378
0.469616 0.981547
0.469638 0.981717
0.46966 0.981887
0.469682 0.982058
0.469704 0.98223
0.469726 0.982402
0.469748 0.982576
0.46977 0.98275
0.469792 0.982926
0.469814 0.983102
0.469836 0.98328
0.469859 0.98346
0.469881 0.98364
0.469903 0.983822
0.469925 0.984005
0.469947 0.98419
0.469969 0.984377
0.469991 0.984565
0.470013 0.984755
0.470035 0.984948
0.470057 0.985146
0.470079 0.985352
0.470102 0.985569
0.470124 0.985796
0.470146 0.986034
0.470168 0.986281
0.47019 0.986538
0.470212 0.986803
0.470234 0.987076
0.470256 0.987356
0.470278 0.987642
0.470301 0.987935
0.470323 0.988232
0.470345 0.988534
0.470367 0.98884
0.470389 0.989149
0.470411 0.989461
0.470433 0.989775
0.470455 0.990089
0.470478 0.990405
0.4705 0.99072
0.470522 0.991035
0.470544 0.991348
0.470566 0.991659
0.470588 0.991968
0.47061 0.992273
0.470633 0.992574
0.470655 0.992871
0.470677 0.993162
0.470699 0.993447
0.470721 0.993726
0.470743 0.993997
0.470765 0.99426
0.470788 0.994515
0.47081 0.99476
0.470832 0.994996
0.470854 0.99522
0.470876 0.995434
0.470898 0.995635
0.470921 0.995824
0.470943 0.995999
0.470965 0.996161
0.470987 0.996308
0.471009 0.996441
0.471032 0.99657
0.471054 0.996697
0.471076 0.996822
0.471098 0.996946
0.47112 0.997068
0.471143 0.997187
0.471165 0.997305
0.471187 0.997421
0.471209 0.997535
0.471231 0.997647
0.471254 0.997756
0.471276 0.997864
0.471298 0.99797
0.47132 0.998073
0.471342 0.998174
0.471365 0.998273
0.471387 0.99837
0.471409 0.998464
0.471431 0.998556
0.471453 0.998645
0.471476 0.998733
0.471498 0.998817
0.47152 0.9989
0.471542 0.99898
0.471565 0.999057
0.471587 0.999131
0.471609 0.999204
0.471631 0.999273
0.471654 0.99934
0.471676 0.999404
0.471698 0.999465
0.47172 0.999524
0.471743 0.999579
